name,type,value,date
营销中心大客户部,营销中心大客户部,6766717.80,2018-09-21
宣武门外营业部,宣武门外营业部,6309163.61,2018-09-21
北三环安贞桥门市部,北三环安贞桥门市部,5467462.86,2018-09-21
东城第一门市部,东城第一门市部,5418477.47,2018-09-21
中关村大街第一营业部,中关村大街第一营业部,5186365.97,2018-09-21
建国门分社,建国门分社,12787146.74,2018-09-22
花市营业部,花市营业部,10261005.87,2018-09-22
劲松营业部,劲松营业部,10055646.09,2018-09-22
阜外营业部,阜外营业部,8507843.39,2018-09-22
王府井营业部,王府井营业部,7062694.39,2018-09-22
营销中心大客户部,营销中心大客户部,6797205.80,2018-09-22
宣武门外营业部,宣武门外营业部,6346781.62,2018-09-22
北三环安贞桥门市部,北三环安贞桥门市部,5541121.86,2018-09-22
东城第一门市部,东城第一门市部,5440960.47,2018-09-22
中关村大街第一营业部,中关村大街第一营业部,5190902.97,2018-09-22
建国门分社,建国门分社,13118372.74,2018-09-23
花市营业部,花市营业部,10263951.07,2018-09-23
劲松营业部,劲松营业部,10078775.09,2018-09-23
阜外营业部,阜外营业部,8556909.39,2018-09-23
王府井营业部,王府井营业部,7281896.39,2018-09-23
营销中心大客户部,营销中心大客户部,6797205.80,2018-09-23
宣武门外营业部,宣武门外营业部,6398739.62,2018-09-23
北三环安贞桥门市部,北三环安贞桥门市部,5639003.86,2018-09-23
东城第一门市部,东城第一门市部,5440960.47,2018-09-23
中关村大街第一营业部,中关村大街第一营业部,5190902.97,2018-09-23
建国门分社,建国门分社,13241322.74,2018-09-24
花市营业部,花市营业部,10366779.07,2018-09-24
劲松营业部,劲松营业部,10113003.09,2018-09-24
阜外营业部,阜外营业部,8645725.39,2018-09-24
王府井营业部,王府井营业部,7281896.39,2018-09-24
营销中心大客户部,营销中心大客户部,6858406.80,2018-09-24
宣武门外营业部,宣武门外营业部,6414207.62,2018-09-24
北三环安贞桥门市部,北三环安贞桥门市部,5892943.86,2018-09-24
东城第一门市部,东城第一门市部,5496877.47,2018-09-24
中关村大街第一营业部,中关村大街第一营业部,5190902.97,2018-09-24
建国门分社,建国门分社,13418918.04,2018-09-25
花市营业部,花市营业部,10383200.57,2018-09-25
劲松营业部,劲松营业部,10252093.09,2018-09-25
阜外营业部,阜外营业部,8654680.39,2018-09-25
王府井营业部,王府井营业部,7316321.39,2018-09-25
营销中心大客户部,营销中心大客户部,6902164.80,2018-09-25
宣武门外营业部,宣武门外营业部,6440030.62,2018-09-25
北三环安贞桥门市部,北三环安贞桥门市部,5999819.86,2018-09-25
东城第一门市部,东城第一门市部,5632675.47,2018-09-25
中关村大街第一营业部,中关村大街第一营业部,5190902.97,2018-09-25
建国门分社,建国门分社,13608570.24,2018-09-26
花市营业部,花市营业部,10435912.58,2018-09-26
劲松营业部,劲松营业部,10299247.09,2018-09-26
阜外营业部,阜外营业部,8700052.39,2018-09-26
王府井营业部,王府井营业部,7341793.39,2018-09-26
营销中心大客户部,营销中心大客户部,6982954.80,2018-09-26
宣武门外营业部,宣武门外营业部,6560228.62,2018-09-26
北三环安贞桥门市部,北三环安贞桥门市部,6086339.86,2018-09-26
东城第一门市部,东城第一门市部,5644875.47,2018-09-26
中关村大街第一营业部,中关村大街第一营业部,5234682.97,2018-09-26
建国门分社,建国门分社,13959359.24,2018-09-27
花市营业部,花市营业部,10491405.58,2018-09-27
劲松营业部,劲松营业部,10362326.09,2018-09-27
阜外营业部,阜外营业部,8864946.89,2018-09-27
王府井营业部,王府井营业部,7373061.39,2018-09-27
营销中心大客户部,营销中心大客户部,6997182.80,2018-09-27
宣武门外营业部,宣武门外营业部,6560228.62,2018-09-27
北三环安贞桥门市部,北三环安贞桥门市部,6130526.86,2018-09-27
东城第一门市部,东城第一门市部,5739625.47,2018-09-27
中关村大街第一营业部,中关村大街第一营业部,5448115.97,2018-09-27
建国门分社,建国门分社,14147751.24,2018-09-28
花市营业部,花市营业部,10513117.58,2018-09-28
劲松营业部,劲松营业部,10425799.09,2018-09-28
阜外营业部,阜外营业部,8967365.89,2018-09-28
王府井营业部,王府井营业部,7453288.39,2018-09-28
营销中心大客户部,营销中心大客户部,7001659.80,2018-09-28
宣武门外营业部,宣武门外营业部,6606542.62,2018-09-28
北三环安贞桥门市部,北三环安贞桥门市部,6221038.88,2018-09-28
东城第一门市部,东城第一门市部,5747585.47,2018-09-28
中关村大街第一营业部,中关村大街第一营业部,5463955.97,2018-09-28
建国门分社,建国门分社,14474721.24,2018-09-29
花市营业部,花市营业部,10715727.98,2018-09-29
劲松营业部,劲松营业部,10558373.09,2018-09-29
阜外营业部,阜外营业部,9028115.39,2018-09-29
王府井营业部,王府井营业部,7575977.39,2018-09-29
营销中心大客户部,营销中心大客户部,7048069.80,2018-09-29
宣武门外营业部,宣武门外营业部,6609542.62,2018-09-29
北三环安贞桥门市部,北三环安贞桥门市部,6329209.88,2018-09-29
东城第一门市部,东城第一门市部,5843962.47,2018-09-29
中关村大街第一营业部,中关村大街第一营业部,5463955.97,2018-09-29
建国门分社,建国门分社,14900213.44,2018-09-30
劲松营业部,劲松营业部,10774493.09,2018-09-30
花市营业部,花市营业部,10762523.98,2018-09-30
阜外营业部,阜外营业部,9152871.39,2018-09-30
王府井营业部,王府井营业部,7665566.20,2018-09-30
营销中心大客户部,营销中心大客户部,7167378.80,2018-09-30
宣武门外营业部,宣武门外营业部,6636605.62,2018-09-30
北三环安贞桥门市部,北三环安贞桥门市部,6451469.88,2018-09-30
东城第一门市部,东城第一门市部,5973938.47,2018-09-30
中关村大街第一营业部,中关村大街第一营业部,5463955.97,2018-09-30
建国门分社,建国门分社,15295523.09,2018-10-01
劲松营业部,劲松营业部,10967294.79,2018-10-01
花市营业部,花市营业部,10845615.18,2018-10-01
阜外营业部,阜外营业部,9272981.89,2018-10-01
王府井营业部,王府井营业部,7817056.20,2018-10-01
营销中心大客户部,营销中心大客户部,7234849.90,2018-10-01
宣武门外营业部,宣武门外营业部,6732980.12,2018-10-01
北三环安贞桥门市部,北三环安贞桥门市部,6650764.08,2018-10-01
东城第一门市部,东城第一门市部,6025863.47,2018-10-01
中关村大街第一营业部,中关村大街第一营业部,5485334.97,2018-10-01
建国门分社,建国门分社,15622355.29,2018-10-02
劲松营业部,劲松营业部,11011636.99,2018-10-02
花市营业部,花市营业部,10912851.28,2018-10-02
阜外营业部,阜外营业部,9419207.91,2018-10-02
王府井营业部,王府井营业部,7995192.20,2018-10-02
营销中心大客户部,营销中心大客户部,7287370.90,2018-10-02
宣武门外营业部,宣武门外营业部,6799882.87,2018-10-02
北三环安贞桥门市部,北三环安贞桥门市部,6711260.08,2018-10-02
东城第一门市部,东城第一门市部,6077973.47,2018-10-02
中关村大街第一营业部,中关村大街第一营业部,5485334.97,2018-10-02
建国门分社,建国门分社,15761040.29,2018-10-03
劲松营业部,劲松营业部,11038024.99,2018-10-03
花市营业部,花市营业部,11015391.08,2018-10-03
阜外营业部,阜外营业部,9446560.91,2018-10-03
王府井营业部,王府井营业部,7998555.20,2018-10-03
营销中心大客户部,营销中心大客户部,7326681.92,2018-10-03
宣武门外营业部,宣武门外营业部,6871723.87,2018-10-03
北三环安贞桥门市部,北三环安贞桥门市部,6778536.08,2018-10-03
东城第一门市部,东城第一门市部,6080519.47,2018-10-03
中关村大街第一营业部,中关村大街第一营业部,5485334.97,2018-10-03
建国门分社,建国门分社,15886664.29,2018-10-04
劲松营业部,劲松营业部,11101704.99,2018-10-04
花市营业部,花市营业部,11055324.08,2018-10-04
阜外营业部,阜外营业部,9506054.41,2018-10-04
王府井营业部,王府井营业部,8020340.20,2018-10-04
营销中心大客户部,营销中心大客户部,7371354.92,2018-10-04
宣武门外营业部,宣武门外营业部,6912412.87,2018-10-04
北三环安贞桥门市部,北三环安贞桥门市部,6787489.08,2018-10-04
东城第一门市部,东城第一门市部,6080519.47,2018-10-04
中关村大街第一营业部,中关村大街第一营业部,5512199.97,2018-10-04
建国门分社,建国门分社,15892738.29,2018-10-05
劲松营业部,劲松营业部,11126850.99,2018-10-05
花市营业部,花市营业部,11076911.08,2018-10-05
阜外营业部,阜外营业部,9533052.41,2018-10-05
王府井营业部,王府井营业部,8058679.20,2018-10-05
营销中心大客户部,营销中心大客户部,7425347.42,2018-10-05
宣武门外营业部,宣武门外营业部,6928505.87,2018-10-05
北三环安贞桥门市部,北三环安贞桥门市部,6824845.08,2018-10-05
东城第一门市部,东城第一门市部,6080519.47,2018-10-05
中关村大街第一营业部,中关村大街第一营业部,5528516.97,2018-10-05
建国门分社,建国门分社,16054442.29,2018-10-06
劲松营业部,劲松营业部,11159804.99,2018-10-06
花市营业部,花市营业部,11141154.08,2018-10-06
阜外营业部,阜外营业部,9533052.41,2018-10-06
王府井营业部,王府井营业部,8058679.20,2018-10-06
营销中心大客户部,营销中心大客户部,7429476.42,2018-10-06
宣武门外营业部,宣武门外营业部,6940381.87,2018-10-06
北三环安贞桥门市部,北三环安贞桥门市部,6824845.08,2018-10-06
东城第一门市部,东城第一门市部,6080519.47,2018-10-06
中关村大街第一营业部,中关村大街第一营业部,5585828.97,2018-10-06
建国门分社,建国门分社,16102514.29,2018-10-07
劲松营业部,劲松营业部,11212141.99,2018-10-07
花市营业部,花市营业部,11180942.08,2018-10-07
阜外营业部,阜外营业部,9540892.41,2018-10-07
王府井营业部,王府井营业部,8058679.20,2018-10-07
营销中心大客户部,营销中心大客户部,7429476.42,2018-10-07
宣武门外营业部,宣武门外营业部,6971999.87,2018-10-07
北三环安贞桥门市部,北三环安贞桥门市部,6824845.08,2018-10-07
东城第一门市部,东城第一门市部,6080519.47,2018-10-07
中关村大街第一营业部,中关村大街第一营业部,5585828.97,2018-10-07
建国门分社,建国门分社,16180340.29,2018-10-08
劲松营业部,劲松营业部,11245436.99,2018-10-08
花市营业部,花市营业部,11186474.28,2018-10-08
阜外营业部,阜外营业部,9552265.41,2018-10-08
王府井营业部,王府井营业部,8093949.20,2018-10-08
营销中心大客户部,营销中心大客户部,7434996.42,2018-10-08
宣武门外营业部,宣武门外营业部,7006199.87,2018-10-08
北三环安贞桥门市部,北三环安贞桥门市部,6824845.08,2018-10-08
东城第一门市部,东城第一门市部,6104787.87,2018-10-08
中关村大街第一营业部,中关村大街第一营业部,5592238.97,2018-10-08
建国门分社,建国门分社,16191285.29,2018-10-09
劲松营业部,劲松营业部,11279866.99,2018-10-09
花市营业部,花市营业部,11229810.28,2018-10-09
阜外营业部,阜外营业部,9598734.81,2018-10-09
王府井营业部,王府井营业部,8173666.20,2018-10-09
营销中心大客户部,营销中心大客户部,7454297.42,2018-10-09
宣武门外营业部,宣武门外营业部,7006199.87,2018-10-09
北三环安贞桥门市部,北三环安贞桥门市部,6824845.08,2018-10-09
东城第一门市部,东城第一门市部,6104787.87,2018-10-09
中关村大街第一营业部,中关村大街第一营业部,5597418.97,2018-10-09
建国门分社,建国门分社,16230188.49,2018-10-10
劲松营业部,劲松营业部,11299057.03,2018-10-10
花市营业部,花市营业部,11237130.28,2018-10-10
阜外营业部,阜外营业部,9715324.91,2018-10-10
王府井营业部,王府井营业部,8173666.20,2018-10-10
营销中心大客户部,营销中心大客户部,7546273.42,2018-10-10
宣武门外营业部,宣武门外营业部,7009297.87,2018-10-10
北三环安贞桥门市部,北三环安贞桥门市部,6952663.08,2018-10-10
东城第一门市部,东城第一门市部,6325161.87,2018-10-10
旅游接待部（原国内二部）,旅游接待部（原国内二部）,5649842.69,2018-10-10
建国门分社,建国门分社,16310980.49,2018-10-11
劲松营业部,劲松营业部,11452179.03,2018-10-11
花市营业部,花市营业部,11275122.28,2018-10-11
阜外营业部,阜外营业部,9715324.91,2018-10-11
王府井营业部,王府井营业部,8310311.20,2018-10-11
营销中心大客户部,营销中心大客户部,7614416.42,2018-10-11
宣武门外营业部,宣武门外营业部,7032483.87,2018-10-11
北三环安贞桥门市部,北三环安贞桥门市部,6956383.08,2018-10-11
东城第一门市部,东城第一门市部,6325161.87,2018-10-11
中关村大街第一营业部,中关村大街第一营业部,5755167.97,2018-10-11
建国门分社,建国门分社,16400901.49,2018-10-12
劲松营业部,劲松营业部,11472174.03,2018-10-12
花市营业部,花市营业部,11359624.28,2018-10-12
阜外营业部,阜外营业部,9715324.91,2018-10-12
王府井营业部,王府井营业部,8311653.20,2018-10-12
营销中心大客户部,营销中心大客户部,7614416.42,2018-10-12
宣武门外营业部,宣武门外营业部,7040323.87,2018-10-12
北三环安贞桥门市部,北三环安贞桥门市部,7024269.08,2018-10-12
东城第一门市部,东城第一门市部,6325161.87,2018-10-12
中关村大街第一营业部,中关村大街第一营业部,5847474.97,2018-10-12
建国门分社,建国门分社,16459512.49,2018-10-13
劲松营业部,劲松营业部,11544737.03,2018-10-13
花市营业部,花市营业部,11421527.78,2018-10-13
阜外营业部,阜外营业部,9727166.91,2018-10-13
王府井营业部,王府井营业部,8311653.20,2018-10-13
营销中心大客户部,营销中心大客户部,7620784.42,2018-10-13
宣武门外营业部,宣武门外营业部,7060639.87,2018-10-13
北三环安贞桥门市部,北三环安贞桥门市部,7031670.08,2018-10-13
东城第一门市部,东城第一门市部,6348557.87,2018-10-13
中关村大街第一营业部,中关村大街第一营业部,5871155.97,2018-10-13
建国门分社,建国门分社,16521628.49,2018-10-14
劲松营业部,劲松营业部,11583327.03,2018-10-14
花市营业部,花市营业部,11459106.78,2018-10-14
阜外营业部,阜外营业部,9727166.91,2018-10-14
王府井营业部,王府井营业部,8325773.20,2018-10-14
营销中心大客户部,营销中心大客户部,7620784.42,2018-10-14
北三环安贞桥门市部,北三环安贞桥门市部,7102911.08,2018-10-14
宣武门外营业部,宣武门外营业部,7071759.87,2018-10-14
东城第一门市部,东城第一门市部,6371916.87,2018-10-14
中关村大街第一营业部,中关村大街第一营业部,5871155.97,2018-10-14
建国门分社,建国门分社,16544011.49,2018-10-15
花市营业部,花市营业部,11625172.28,2018-10-15
劲松营业部,劲松营业部,11615110.03,2018-10-15
阜外营业部,阜外营业部,9749152.91,2018-10-15
王府井营业部,王府井营业部,8356668.20,2018-10-15
营销中心大客户部,营销中心大客户部,7624724.42,2018-10-15
北三环安贞桥门市部,北三环安贞桥门市部,7168191.08,2018-10-15
宣武门外营业部,宣武门外营业部,7083419.87,2018-10-15
东城第一门市部,东城第一门市部,6371916.87,2018-10-15
中关村大街第一营业部,中关村大街第一营业部,6056635.97,2018-10-15
建国门分社,建国门分社,16702073.49,2018-10-16
花市营业部,花市营业部,11659036.28,2018-10-16
劲松营业部,劲松营业部,11648481.03,2018-10-16
阜外营业部,阜外营业部,9768896.91,2018-10-16
王府井营业部,王府井营业部,8370828.20,2018-10-16
营销中心大客户部,营销中心大客户部,7624724.42,2018-10-16
北三环安贞桥门市部,北三环安贞桥门市部,7250992.08,2018-10-16
宣武门外营业部,宣武门外营业部,7138067.87,2018-10-16
东城第一门市部,东城第一门市部,6416528.87,2018-10-16
中关村大街第一营业部,中关村大街第一营业部,6064954.97,2018-10-16
建国门分社,建国门分社,16755135.49,2018-10-17
劲松营业部,劲松营业部,11698903.03,2018-10-17
花市营业部,花市营业部,11694564.28,2018-10-17
阜外营业部,阜外营业部,9790488.91,2018-10-17
王府井营业部,王府井营业部,8547629.20,2018-10-17
营销中心大客户部,营销中心大客户部,7624724.42,2018-10-17
北三环安贞桥门市部,北三环安贞桥门市部,7261737.08,2018-10-17
宣武门外营业部,宣武门外营业部,7172725.87,2018-10-17
东城第一门市部,东城第一门市部,6416528.87,2018-10-17
中关村大街第一营业部,中关村大街第一营业部,6111514.97,2018-10-17
建国门分社,建国门分社,16773930.49,2018-10-18
花市营业部,花市营业部,11763513.48,2018-10-18
劲松营业部,劲松营业部,11742236.53,2018-10-18
阜外营业部,阜外营业部,9894188.91,2018-10-18
王府井营业部,王府井营业部,8640501.20,2018-10-18
营销中心大客户部,营销中心大客户部,7628305.42,2018-10-18
北三环安贞桥门市部,北三环安贞桥门市部,7261737.08,2018-10-18
宣武门外营业部,宣武门外营业部,7172725.87,2018-10-18
东城第一门市部,东城第一门市部,6426038.87,2018-10-18
中关村大街第一营业部,中关村大街第一营业部,6111514.97,2018-10-18
建国门分社,建国门分社,16816700.49,2018-10-19
花市营业部,花市营业部,11988369.48,2018-10-19
劲松营业部,劲松营业部,11752112.53,2018-10-19
阜外营业部,阜外营业部,9894188.91,2018-10-19
王府井营业部,王府井营业部,8695002.20,2018-10-19
营销中心大客户部,营销中心大客户部,7636243.42,2018-10-19
北三环安贞桥门市部,北三环安贞桥门市部,7294034.08,2018-10-19
宣武门外营业部,宣武门外营业部,7174048.87,2018-10-19
东城第一门市部,东城第一门市部,6426038.87,2018-10-19
中关村大街第一营业部,中关村大街第一营业部,6111514.97,2018-10-19
建国门分社,建国门分社,16866436.49,2018-10-20
花市营业部,花市营业部,12006962.48,2018-10-20
劲松营业部,劲松营业部,11766941.53,2018-10-20
阜外营业部,阜外营业部,9945425.91,2018-10-20
王府井营业部,王府井营业部,8708698.20,2018-10-20
营销中心大客户部,营销中心大客户部,7636243.42,2018-10-20
北三环安贞桥门市部,北三环安贞桥门市部,7339135.08,2018-10-20
宣武门外营业部,宣武门外营业部,7174048.87,2018-10-20
东城第一门市部,东城第一门市部,6428424.87,2018-10-20
中关村大街第一营业部,中关村大街第一营业部,6134001.97,2018-10-20
建国门分社,建国门分社,16929276.49,2018-10-21
花市营业部,花市营业部,12032616.48,2018-10-21
劲松营业部,劲松营业部,11776003.99,2018-10-21
阜外营业部,阜外营业部,10000791.91,2018-10-21
王府井营业部,王府井营业部,8708698.20,2018-10-21
营销中心大客户部,营销中心大客户部,7636243.42,2018-10-21
北三环安贞桥门市部,北三环安贞桥门市部,7339135.08,2018-10-21
宣武门外营业部,宣武门外营业部,7181966.89,2018-10-21
东城第一门市部,东城第一门市部,6428424.87,2018-10-21
中关村大街第一营业部,中关村大街第一营业部,6142579.97,2018-10-21
建国门分社,建国门分社,16948234.49,2018-10-22
花市营业部,花市营业部,12101868.48,2018-10-22
劲松营业部,劲松营业部,11776003.99,2018-10-22
阜外营业部,阜外营业部,10056409.95,2018-10-22
王府井营业部,王府井营业部,8712438.20,2018-10-22
营销中心大客户部,营销中心大客户部,7639768.42,2018-10-22
北三环安贞桥门市部,北三环安贞桥门市部,7339135.08,2018-10-22
宣武门外营业部,宣武门外营业部,7317356.89,2018-10-22
中关村大街第一营业部,中关村大街第一营业部,6645618.97,2018-10-22
东城第一门市部,东城第一门市部,6456936.87,2018-10-22
建国门分社,建国门分社,17065634.49,2018-10-23
花市营业部,花市营业部,12171150.48,2018-10-23
劲松营业部,劲松营业部,11795438.99,2018-10-23
阜外营业部,阜外营业部,10070231.95,2018-10-23
王府井营业部,王府井营业部,8724248.20,2018-10-23
营销中心大客户部,营销中心大客户部,7651228.42,2018-10-23
北三环安贞桥门市部,北三环安贞桥门市部,7358716.08,2018-10-23
宣武门外营业部,宣武门外营业部,7337117.89,2018-10-23
中关村大街第一营业部,中关村大街第一营业部,6645618.97,2018-10-23
东城第一门市部,东城第一门市部,6458867.87,2018-10-23
建国门分社,建国门分社,17085296.49,2018-10-24
花市营业部,花市营业部,12193198.48,2018-10-24
劲松营业部,劲松营业部,11833274.99,2018-10-24
阜外营业部,阜外营业部,10130936.95,2018-10-24
王府井营业部,王府井营业部,8869154.23,2018-10-24
营销中心大客户部,营销中心大客户部,7651228.42,2018-10-24
北三环安贞桥门市部,北三环安贞桥门市部,7395133.08,2018-10-24
宣武门外营业部,宣武门外营业部,7337117.89,2018-10-24
中关村大街第一营业部,中关村大街第一营业部,6729307.62,2018-10-24
东城第一门市部,东城第一门市部,6595580.87,2018-10-24
建国门分社,建国门分社,17102011.49,2018-10-25
花市营业部,花市营业部,12252622.48,2018-10-25
劲松营业部,劲松营业部,11857474.99,2018-10-25
阜外营业部,阜外营业部,10130936.95,2018-10-25
王府井营业部,王府井营业部,8869154.23,2018-10-25
营销中心大客户部,营销中心大客户部,7662928.42,2018-10-25
北三环安贞桥门市部,北三环安贞桥门市部,7395133.08,2018-10-25
宣武门外营业部,宣武门外营业部,7366851.39,2018-10-25
中关村大街第一营业部,中关村大街第一营业部,6777017.62,2018-10-25
东城第一门市部,东城第一门市部,6603340.87,2018-10-25
建国门分社,建国门分社,17125015.99,2018-10-26
花市营业部,花市营业部,12397819.47,2018-10-26
劲松营业部,劲松营业部,11874295.99,2018-10-26
阜外营业部,阜外营业部,10168534.77,2018-10-26
王府井营业部,王府井营业部,8876460.23,2018-10-26
营销中心大客户部,营销中心大客户部,7686483.42,2018-10-26
北三环安贞桥门市部,北三环安贞桥门市部,7424733.08,2018-10-26
宣武门外营业部,宣武门外营业部,7369733.39,2018-10-26
中关村大街第一营业部,中关村大街第一营业部,6855622.62,2018-10-26
东城第一门市部,东城第一门市部,6603340.87,2018-10-26
建国门分社,建国门分社,17281216.99,2018-10-27
花市营业部,花市营业部,12500462.47,2018-10-27
劲松营业部,劲松营业部,11874295.99,2018-10-27
阜外营业部,阜外营业部,10224391.77,2018-10-27
王府井营业部,王府井营业部,8896210.23,2018-10-27
营销中心大客户部,营销中心大客户部,7686483.42,2018-10-27
北三环安贞桥门市部,北三环安贞桥门市部,7439981.08,2018-10-27
宣武门外营业部,宣武门外营业部,7401635.39,2018-10-27
中关村大街第一营业部,中关村大街第一营业部,7033085.37,2018-10-27
东城第一门市部,东城第一门市部,6681950.87,2018-10-27
建国门分社,建国门分社,17319737.99,2018-10-28
花市营业部,花市营业部,12500462.47,2018-10-28
劲松营业部,劲松营业部,11891985.99,2018-10-28
阜外营业部,阜外营业部,10246679.77,2018-10-28
王府井营业部,王府井营业部,8904607.23,2018-10-28
营销中心大客户部,营销中心大客户部,7717717.42,2018-10-28
北三环安贞桥门市部,北三环安贞桥门市部,7439981.08,2018-10-28
宣武门外营业部,宣武门外营业部,7402835.39,2018-10-28
中关村大街第一营业部,中关村大街第一营业部,7033085.37,2018-10-28
东城第一门市部,东城第一门市部,6681950.87,2018-10-28
建国门分社,建国门分社,17333268.99,2018-10-29
花市营业部,花市营业部,12515938.47,2018-10-29
劲松营业部,劲松营业部,11997453.99,2018-10-29
阜外营业部,阜外营业部,10260892.77,2018-10-29
王府井营业部,王府井营业部,8904607.23,2018-10-29
营销中心大客户部,营销中心大客户部,7734017.42,2018-10-29
北三环安贞桥门市部,北三环安贞桥门市部,7451324.08,2018-10-29
宣武门外营业部,宣武门外营业部,7402835.39,2018-10-29
中关村大街第一营业部,中关村大街第一营业部,7073653.37,2018-10-29
东城第一门市部,东城第一门市部,6698709.87,2018-10-29
建国门分社,建国门分社,17397372.99,2018-10-30
花市营业部,花市营业部,12613811.47,2018-10-30
劲松营业部,劲松营业部,12062750.99,2018-10-30
阜外营业部,阜外营业部,10274930.77,2018-10-30
王府井营业部,王府井营业部,8938487.23,2018-10-30
营销中心大客户部,营销中心大客户部,7738253.42,2018-10-30
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-10-30
宣武门外营业部,宣武门外营业部,7403894.39,2018-10-30
中关村大街第一营业部,中关村大街第一营业部,7358773.37,2018-10-30
东城第一门市部,东城第一门市部,6742666.87,2018-10-30
建国门分社,建国门分社,17518882.99,2018-10-31
花市营业部,花市营业部,12737885.47,2018-10-31
劲松营业部,劲松营业部,12086720.99,2018-10-31
阜外营业部,阜外营业部,10295228.77,2018-10-31
王府井营业部,王府井营业部,8947847.23,2018-10-31
营销中心大客户部,营销中心大客户部,7755148.42,2018-10-31
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-10-31
宣武门外营业部,宣武门外营业部,7419094.39,2018-10-31
中关村大街第一营业部,中关村大街第一营业部,7363110.37,2018-10-31
东城第一门市部,东城第一门市部,6786043.87,2018-10-31
建国门分社,建国门分社,17553273.99,2018-11-01
花市营业部,花市营业部,12757356.47,2018-11-01
劲松营业部,劲松营业部,12090771.99,2018-11-01
阜外营业部,阜外营业部,10311164.77,2018-11-01
王府井营业部,王府井营业部,9001808.23,2018-11-01
营销中心大客户部,营销中心大客户部,7755148.42,2018-11-01
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-01
中关村大街第一营业部,中关村大街第一营业部,7456414.37,2018-11-01
宣武门外营业部,宣武门外营业部,7419094.39,2018-11-01
东城第一门市部,东城第一门市部,6786043.87,2018-11-01
建国门分社,建国门分社,17576812.99,2018-11-02
花市营业部,花市营业部,12767881.47,2018-11-02
劲松营业部,劲松营业部,12101831.99,2018-11-02
阜外营业部,阜外营业部,10425184.77,2018-11-02
王府井营业部,王府井营业部,9005986.23,2018-11-02
营销中心大客户部,营销中心大客户部,7763010.42,2018-11-02
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-02
中关村大街第一营业部,中关村大街第一营业部,7456414.37,2018-11-02
宣武门外营业部,宣武门外营业部,7421419.39,2018-11-02
东城第一门市部,东城第一门市部,6786043.87,2018-11-02
建国门分社,建国门分社,17614909.99,2018-11-03
花市营业部,花市营业部,12900706.97,2018-11-03
劲松营业部,劲松营业部,12124931.99,2018-11-03
阜外营业部,阜外营业部,10464646.97,2018-11-03
王府井营业部,王府井营业部,9014662.23,2018-11-03
营销中心大客户部,营销中心大客户部,7813989.42,2018-11-03
中关村大街第一营业部,中关村大街第一营业部,7546527.37,2018-11-03
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-03
宣武门外营业部,宣武门外营业部,7438027.39,2018-11-03
东城第一门市部,东城第一门市部,6792693.87,2018-11-03
建国门分社,建国门分社,17646797.99,2018-11-04
花市营业部,花市营业部,12960009.97,2018-11-04
劲松营业部,劲松营业部,12131762.99,2018-11-04
阜外营业部,阜外营业部,10469099.97,2018-11-04
王府井营业部,王府井营业部,9014662.23,2018-11-04
营销中心大客户部,营销中心大客户部,7818349.42,2018-11-04
中关村大街第一营业部,中关村大街第一营业部,7546527.37,2018-11-04
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-04
宣武门外营业部,宣武门外营业部,7441652.39,2018-11-04
东城第一门市部,东城第一门市部,6792693.87,2018-11-04
建国门分社,建国门分社,17683268.99,2018-11-05
花市营业部,花市营业部,12984245.97,2018-11-05
劲松营业部,劲松营业部,12166032.99,2018-11-05
阜外营业部,阜外营业部,10469099.97,2018-11-05
王府井营业部,王府井营业部,9044865.23,2018-11-05
中关村大街第一营业部,中关村大街第一营业部,7819184.37,2018-11-05
营销中心大客户部,营销中心大客户部,7818349.42,2018-11-05
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-05
宣武门外营业部,宣武门外营业部,7450020.39,2018-11-05
东城第一门市部,东城第一门市部,6806535.87,2018-11-05
建国门分社,建国门分社,17745018.99,2018-11-06
花市营业部,花市营业部,12997073.97,2018-11-06
劲松营业部,劲松营业部,12166032.99,2018-11-06
阜外营业部,阜外营业部,10486325.97,2018-11-06
王府井营业部,王府井营业部,9044865.23,2018-11-06
中关村大街第一营业部,中关村大街第一营业部,8276021.37,2018-11-06
营销中心大客户部,营销中心大客户部,7818349.42,2018-11-06
北三环安贞桥门市部,北三环安贞桥门市部,7463026.08,2018-11-06
宣武门外营业部,宣武门外营业部,7454794.39,2018-11-06
东城第一门市部,东城第一门市部,7069775.87,2018-11-06
建国门分社,建国门分社,17778988.99,2018-11-07
花市营业部,花市营业部,13039272.97,2018-11-07
劲松营业部,劲松营业部,12178235.99,2018-11-07
阜外营业部,阜外营业部,10564702.97,2018-11-07
王府井营业部,王府井营业部,9057173.23,2018-11-07
中关村大街第一营业部,中关村大街第一营业部,8547151.37,2018-11-07
营销中心大客户部,营销中心大客户部,7820558.42,2018-11-07
北三环安贞桥门市部,北三环安贞桥门市部,7479940.08,2018-11-07
宣武门外营业部,宣武门外营业部,7454794.39,2018-11-07
东城第一门市部,东城第一门市部,7151450.87,2018-11-07
