name,type,value,date
朋乐假期,朋乐假期,4798723.80,2018-10-05
领先旅游,领先旅游,4742413.00,2018-10-05
全景旅游,全景旅游,30837550.52,2018-10-06
优耐德,优耐德,24184805.76,2018-10-06
九州风行,九州风行,12799861.52,2018-10-06
五洲行,五洲行,10144268.26,2018-10-06
奇幻九州,奇幻九州,9104947.00,2018-10-06
寰宇风情,寰宇风情,8265596.44,2018-10-06
翔龙万里行,翔龙万里行,5495240.93,2018-10-06
美华之旅,美华之旅,5232271.18,2018-10-06
朋乐假期,朋乐假期,4898079.11,2018-10-06
领先旅游,领先旅游,4856453.00,2018-10-06
全景旅游,全景旅游,30899139.52,2018-10-07
优耐德,优耐德,24214391.76,2018-10-07
九州风行,九州风行,12830626.76,2018-10-07
五洲行,五洲行,10196142.26,2018-10-07
奇幻九州,奇幻九州,9104947.00,2018-10-07
寰宇风情,寰宇风情,8265596.44,2018-10-07
翔龙万里行,翔龙万里行,5495240.93,2018-10-07
美华之旅,美华之旅,5253069.18,2018-10-07
朋乐假期,朋乐假期,4898079.11,2018-10-07
领先旅游,领先旅游,4886943.00,2018-10-07
全景旅游,全景旅游,30951540.52,2018-10-08
优耐德,优耐德,24224857.76,2018-10-08
九州风行,九州风行,12856663.76,2018-10-08
五洲行,五洲行,10210178.86,2018-10-08
奇幻九州,奇幻九州,9104947.00,2018-10-08
寰宇风情,寰宇风情,8277868.44,2018-10-08
翔龙万里行,翔龙万里行,5545623.93,2018-10-08
美华之旅,美华之旅,5284375.18,2018-10-08
领先旅游,领先旅游,4903079.00,2018-10-08
朋乐假期,朋乐假期,4898079.11,2018-10-08
全景旅游,全景旅游,31027858.54,2018-10-09
优耐德,优耐德,24224857.76,2018-10-09
九州风行,九州风行,12856663.76,2018-10-09
五洲行,五洲行,10210178.86,2018-10-09
奇幻九州,奇幻九州,9104947.00,2018-10-09
寰宇风情,寰宇风情,8374482.08,2018-10-09
翔龙万里行,翔龙万里行,5545623.93,2018-10-09
美华之旅,美华之旅,5315871.18,2018-10-09
领先旅游,领先旅游,4903079.00,2018-10-09
朋乐假期,朋乐假期,4898079.11,2018-10-09
全景旅游,全景旅游,31174370.57,2018-10-10
优耐德,优耐德,24241502.86,2018-10-10
九州风行,九州风行,13036347.76,2018-10-10
五洲行,五洲行,10429852.86,2018-10-10
奇幻九州,奇幻九州,9104947.00,2018-10-10
寰宇风情,寰宇风情,8374482.08,2018-10-10
翔龙万里行,翔龙万里行,5554274.93,2018-10-10
美华之旅,美华之旅,5315871.18,2018-10-10
朋乐假期,朋乐假期,4911844.93,2018-10-10
领先旅游,领先旅游,4903079.00,2018-10-10
全景旅游,全景旅游,31239530.57,2018-10-11
优耐德,优耐德,24256197.96,2018-10-11
九州风行,九州风行,13125930.77,2018-10-11
五洲行,五洲行,10440994.89,2018-10-11
奇幻九州,奇幻九州,9104947.00,2018-10-11
寰宇风情,寰宇风情,8383984.48,2018-10-11
翔龙万里行,翔龙万里行,5563420.93,2018-10-11
美华之旅,美华之旅,5560531.18,2018-10-11
朋乐假期,朋乐假期,4913278.93,2018-10-11
领先旅游,领先旅游,4903079.00,2018-10-11
全景旅游,全景旅游,31382166.57,2018-10-12
优耐德,优耐德,24256197.96,2018-10-12
九州风行,九州风行,13138400.77,2018-10-12
五洲行,五洲行,10449803.90,2018-10-12
奇幻九州,奇幻九州,9104947.00,2018-10-12
寰宇风情,寰宇风情,8470810.92,2018-10-12
美华之旅,美华之旅,5638771.18,2018-10-12
翔龙万里行,翔龙万里行,5602213.01,2018-10-12
领先旅游,领先旅游,4961091.00,2018-10-12
朋乐假期,朋乐假期,4913278.93,2018-10-12
全景旅游,全景旅游,31527522.57,2018-10-13
优耐德,优耐德,24412767.08,2018-10-13
九州风行,九州风行,13138400.77,2018-10-13
五洲行,五洲行,10491856.10,2018-10-13
奇幻九州,奇幻九州,9104947.00,2018-10-13
寰宇风情,寰宇风情,8481501.32,2018-10-13
美华之旅,美华之旅,5638771.18,2018-10-13
翔龙万里行,翔龙万里行,5637253.43,2018-10-13
领先旅游,领先旅游,4961091.00,2018-10-13
朋乐假期,朋乐假期,4948082.96,2018-10-13
全景旅游,全景旅游,31592189.57,2018-10-14
优耐德,优耐德,24448237.12,2018-10-14
九州风行,九州风行,13138400.77,2018-10-14
五洲行,五洲行,10513040.10,2018-10-14
奇幻九州,奇幻九州,9104947.00,2018-10-14
寰宇风情,寰宇风情,8481501.32,2018-10-14
美华之旅,美华之旅,5731849.20,2018-10-14
翔龙万里行,翔龙万里行,5637253.43,2018-10-14
领先旅游,领先旅游,5037713.00,2018-10-14
朋乐假期,朋乐假期,4950950.96,2018-10-14
全景旅游,全景旅游,31701208.57,2018-10-15
优耐德,优耐德,24500131.96,2018-10-15
九州风行,九州风行,13175520.82,2018-10-15
五洲行,五洲行,10542205.45,2018-10-15
奇幻九州,奇幻九州,9104947.00,2018-10-15
寰宇风情,寰宇风情,8491361.32,2018-10-15
翔龙万里行,翔龙万里行,5979480.03,2018-10-15
美华之旅,美华之旅,5792946.20,2018-10-15
领先旅游,领先旅游,5641667.00,2018-10-15
朋乐假期,朋乐假期,4985699.76,2018-10-15
全景旅游,全景旅游,31791192.59,2018-10-16
优耐德,优耐德,24509048.00,2018-10-16
九州风行,九州风行,13175520.82,2018-10-16
五洲行,五洲行,10549963.47,2018-10-16
奇幻九州,奇幻九州,9104947.00,2018-10-16
寰宇风情,寰宇风情,8491361.32,2018-10-16
翔龙万里行,翔龙万里行,6013769.04,2018-10-16
美华之旅,美华之旅,5985000.20,2018-10-16
领先旅游,领先旅游,5680077.00,2018-10-16
朋乐假期,朋乐假期,4986983.76,2018-10-16
全景旅游,全景旅游,31850952.59,2018-10-17
优耐德,优耐德,24585664.00,2018-10-17
九州风行,九州风行,13351980.36,2018-10-17
五洲行,五洲行,10551250.47,2018-10-17
奇幻九州,奇幻九州,9104947.00,2018-10-17
寰宇风情,寰宇风情,8491361.32,2018-10-17
翔龙万里行,翔龙万里行,6013769.04,2018-10-17
美华之旅,美华之旅,5999453.20,2018-10-17
领先旅游,领先旅游,5680077.00,2018-10-17
朋乐假期,朋乐假期,4989813.76,2018-10-17
全景旅游,全景旅游,31875348.59,2018-10-18
优耐德,优耐德,24704945.28,2018-10-18
九州风行,九州风行,13363264.36,2018-10-18
五洲行,五洲行,10554317.48,2018-10-18
奇幻九州,奇幻九州,9104947.00,2018-10-18
寰宇风情,寰宇风情,8538673.32,2018-10-18
翔龙万里行,翔龙万里行,6051065.84,2018-10-18
美华之旅,美华之旅,5999453.20,2018-10-18
领先旅游,领先旅游,5718687.00,2018-10-18
朋乐假期,朋乐假期,4999313.76,2018-10-18
全景旅游,全景旅游,31924746.61,2018-10-19
优耐德,优耐德,24721438.68,2018-10-19
九州风行,九州风行,13363264.36,2018-10-19
五洲行,五洲行,10656866.11,2018-10-19
奇幻九州,奇幻九州,9104947.00,2018-10-19
寰宇风情,寰宇风情,8727238.72,2018-10-19
翔龙万里行,翔龙万里行,6064834.34,2018-10-19
美华之旅,美华之旅,5999453.20,2018-10-19
领先旅游,领先旅游,5747989.00,2018-10-19
朋乐假期,朋乐假期,5016714.76,2018-10-19
全景旅游,全景旅游,32017076.64,2018-10-20
优耐德,优耐德,24784052.68,2018-10-20
九州风行,九州风行,13396522.42,2018-10-20
五洲行,五洲行,10656866.11,2018-10-20
奇幻九州,奇幻九州,9104947.00,2018-10-20
寰宇风情,寰宇风情,8744601.72,2018-10-20
美华之旅,美华之旅,6120371.20,2018-10-20
翔龙万里行,翔龙万里行,6098331.14,2018-10-20
领先旅游,领先旅游,5747989.00,2018-10-20
朋乐假期,朋乐假期,5030354.16,2018-10-20
全景旅游,全景旅游,32086593.64,2018-10-21
优耐德,优耐德,24815800.68,2018-10-21
九州风行,九州风行,13396522.42,2018-10-21
五洲行,五洲行,10664624.13,2018-10-21
奇幻九州,奇幻九州,9104947.00,2018-10-21
寰宇风情,寰宇风情,8781025.98,2018-10-21
美华之旅,美华之旅,6150267.20,2018-10-21
翔龙万里行,翔龙万里行,6098331.14,2018-10-21
领先旅游,领先旅游,5747989.00,2018-10-21
朋乐假期,朋乐假期,5032590.56,2018-10-21
全景旅游,全景旅游,32159917.64,2018-10-22
优耐德,优耐德,24855302.12,2018-10-22
九州风行,九州风行,13453148.42,2018-10-22
五洲行,五洲行,10664624.13,2018-10-22
奇幻九州,奇幻九州,9104947.00,2018-10-22
寰宇风情,寰宇风情,8809137.98,2018-10-22
美华之旅,美华之旅,6150267.20,2018-10-22
翔龙万里行,翔龙万里行,6098331.14,2018-10-22
领先旅游,领先旅游,5747989.00,2018-10-22
朋乐假期,朋乐假期,5036014.96,2018-10-22
全景旅游,全景旅游,32252267.64,2018-10-23
优耐德,优耐德,24907428.12,2018-10-23
九州风行,九州风行,13453148.42,2018-10-23
五洲行,五洲行,10675352.15,2018-10-23
奇幻九州,奇幻九州,9104947.00,2018-10-23
寰宇风情,寰宇风情,8864299.98,2018-10-23
美华之旅,美华之旅,6150267.20,2018-10-23
翔龙万里行,翔龙万里行,6098331.14,2018-10-23
领先旅游,领先旅游,5747989.00,2018-10-23
朋乐假期,朋乐假期,5061973.57,2018-10-23
全景旅游,全景旅游,32385145.64,2018-10-24
优耐德,优耐德,24972025.24,2018-10-24
九州风行,九州风行,13554900.44,2018-10-24
五洲行,五洲行,10892331.20,2018-10-24
奇幻九州,奇幻九州,9115923.00,2018-10-24
寰宇风情,寰宇风情,8864299.98,2018-10-24
美华之旅,美华之旅,6150267.20,2018-10-24
翔龙万里行,翔龙万里行,6098331.14,2018-10-24
领先旅游,领先旅游,5747989.00,2018-10-24
朋乐假期,朋乐假期,5096579.47,2018-10-24
全景旅游,全景旅游,32500263.14,2018-10-25
优耐德,优耐德,24976432.30,2018-10-25
九州风行,九州风行,13561828.46,2018-10-25
五洲行,五洲行,10895319.01,2018-10-25
奇幻九州,奇幻九州,9115923.00,2018-10-25
寰宇风情,寰宇风情,8864299.98,2018-10-25
翔龙万里行,翔龙万里行,6153371.87,2018-10-25
美华之旅,美华之旅,6150267.20,2018-10-25
领先旅游,领先旅游,5747989.00,2018-10-25
朋乐假期,朋乐假期,5105298.87,2018-10-25
全景旅游,全景旅游,32600535.14,2018-10-26
优耐德,优耐德,25117287.50,2018-10-26
九州风行,九州风行,13561828.46,2018-10-26
五洲行,五洲行,10940653.43,2018-10-26
奇幻九州,奇幻九州,9115923.00,2018-10-26
寰宇风情,寰宇风情,8864299.98,2018-10-26
翔龙万里行,翔龙万里行,6153371.87,2018-10-26
美华之旅,美华之旅,6150267.20,2018-10-26
领先旅游,领先旅游,5835895.00,2018-10-26
朋乐假期,朋乐假期,5105298.87,2018-10-26
全景旅游,全景旅游,32630223.14,2018-10-27
优耐德,优耐德,25286372.30,2018-10-27
九州风行,九州风行,13561828.46,2018-10-27
五洲行,五洲行,11040923.83,2018-10-27
奇幻九州,奇幻九州,9115923.00,2018-10-27
寰宇风情,寰宇风情,8864299.98,2018-10-27
翔龙万里行,翔龙万里行,6153371.87,2018-10-27
美华之旅,美华之旅,6150267.20,2018-10-27
领先旅游,领先旅游,5835895.00,2018-10-27
朋乐假期,朋乐假期,5148524.67,2018-10-27
全景旅游,全景旅游,32636220.14,2018-10-28
优耐德,优耐德,25412568.46,2018-10-28
九州风行,九州风行,13584004.46,2018-10-28
五洲行,五洲行,11061907.83,2018-10-28
奇幻九州,奇幻九州,9115923.00,2018-10-28
寰宇风情,寰宇风情,8868728.98,2018-10-28
翔龙万里行,翔龙万里行,6153371.87,2018-10-28
美华之旅,美华之旅,6150267.20,2018-10-28
领先旅游,领先旅游,5835895.00,2018-10-28
朋乐假期,朋乐假期,5171883.67,2018-10-28
全景旅游,全景旅游,32773457.14,2018-10-29
优耐德,优耐德,25426070.90,2018-10-29
九州风行,九州风行,13612610.49,2018-10-29
五洲行,五洲行,11094377.83,2018-10-29
奇幻九州,奇幻九州,9115923.00,2018-10-29
寰宇风情,寰宇风情,8868728.98,2018-10-29
翔龙万里行,翔龙万里行,6164497.87,2018-10-29
美华之旅,美华之旅,6150267.20,2018-10-29
领先旅游,领先旅游,5851981.00,2018-10-29
朋乐假期,朋乐假期,5171883.67,2018-10-29
全景旅游,全景旅游,32875440.17,2018-10-30
优耐德,优耐德,25879561.98,2018-10-30
九州风行,九州风行,13612610.49,2018-10-30
五洲行,五洲行,11094377.83,2018-10-30
奇幻九州,奇幻九州,9115923.00,2018-10-30
寰宇风情,寰宇风情,8890307.00,2018-10-30
翔龙万里行,翔龙万里行,6169038.27,2018-10-30
美华之旅,美华之旅,6150267.20,2018-10-30
领先旅游,领先旅游,5851981.00,2018-10-30
朋乐假期,朋乐假期,5182692.47,2018-10-30
全景旅游,全景旅游,33476017.91,2018-10-31
优耐德,优耐德,25929652.06,2018-10-31
九州风行,九州风行,13627161.51,2018-10-31
五洲行,五洲行,11125600.39,2018-10-31
奇幻九州,奇幻九州,9115923.00,2018-10-31
寰宇风情,寰宇风情,8918423.02,2018-10-31
翔龙万里行,翔龙万里行,6169038.27,2018-10-31
美华之旅,美华之旅,6150267.20,2018-10-31
领先旅游,领先旅游,5851981.00,2018-10-31
朋乐假期,朋乐假期,5182692.47,2018-10-31
全景旅游,全景旅游,33497515.91,2018-11-01
优耐德,优耐德,26032595.08,2018-11-01
九州风行,九州风行,13649335.51,2018-11-01
五洲行,五洲行,11125600.39,2018-11-01
奇幻九州,奇幻九州,9115923.00,2018-11-01
寰宇风情,寰宇风情,8938912.62,2018-11-01
翔龙万里行,翔龙万里行,6198819.67,2018-11-01
美华之旅,美华之旅,6150267.20,2018-11-01
领先旅游,领先旅游,5904682.00,2018-11-01
朋乐假期,朋乐假期,5202112.47,2018-11-01
全景旅游,全景旅游,33540869.91,2018-11-02
优耐德,优耐德,26190998.40,2018-11-02
九州风行,九州风行,13690216.54,2018-11-02
五洲行,五洲行,11125600.39,2018-11-02
奇幻九州,奇幻九州,9115923.00,2018-11-02
寰宇风情,寰宇风情,9056957.62,2018-11-02
翔龙万里行,翔龙万里行,6198819.67,2018-11-02
美华之旅,美华之旅,6150267.20,2018-11-02
领先旅游,领先旅游,5904682.00,2018-11-02
朋乐假期,朋乐假期,5203527.47,2018-11-02
全景旅游,全景旅游,33585605.91,2018-11-03
优耐德,优耐德,26323547.04,2018-11-03
九州风行,九州风行,13730806.54,2018-11-03
五洲行,五洲行,11173511.99,2018-11-03
奇幻九州,奇幻九州,9115923.00,2018-11-03
寰宇风情,寰宇风情,9067846.02,2018-11-03
翔龙万里行,翔龙万里行,6202996.67,2018-11-03
美华之旅,美华之旅,6150267.20,2018-11-03
领先旅游,领先旅游,5904682.00,2018-11-03
朋乐假期,朋乐假期,5212297.47,2018-11-03
全景旅游,全景旅游,33661595.91,2018-11-04
优耐德,优耐德,26374181.76,2018-11-04
九州风行,九州风行,13730806.54,2018-11-04
五洲行,五洲行,11194101.99,2018-11-04
奇幻九州,奇幻九州,9115923.00,2018-11-04
寰宇风情,寰宇风情,9091547.47,2018-11-04
翔龙万里行,翔龙万里行,6207450.87,2018-11-04
美华之旅,美华之旅,6150267.20,2018-11-04
领先旅游,领先旅游,5947447.00,2018-11-04
朋乐假期,朋乐假期,5212297.47,2018-11-04
全景旅游,全景旅游,33756098.91,2018-11-05
优耐德,优耐德,26394155.88,2018-11-05
九州风行,九州风行,13730806.54,2018-11-05
五洲行,五洲行,11202414.01,2018-11-05
奇幻九州,奇幻九州,9115923.00,2018-11-05
寰宇风情,寰宇风情,9091547.47,2018-11-05
翔龙万里行,翔龙万里行,6207450.87,2018-11-05
美华之旅,美华之旅,6150267.20,2018-11-05
领先旅游,领先旅游,5947447.00,2018-11-05
朋乐假期,朋乐假期,5212297.47,2018-11-05
全景旅游,全景旅游,33756098.91,2018-11-06
优耐德,优耐德,27068797.60,2018-11-06
九州风行,九州风行,13730806.54,2018-11-06
五洲行,五洲行,11202414.01,2018-11-06
奇幻九州,奇幻九州,9115923.00,2018-11-06
寰宇风情,寰宇风情,9111344.27,2018-11-06
翔龙万里行,翔龙万里行,6207450.87,2018-11-06
美华之旅,美华之旅,6150267.20,2018-11-06
领先旅游,领先旅游,6118103.20,2018-11-06
朋乐假期,朋乐假期,5251262.47,2018-11-06
全景旅游,全景旅游,33925948.91,2018-11-07
优耐德,优耐德,27338646.62,2018-11-07
九州风行,九州风行,13777336.62,2018-11-07
五洲行,五洲行,11316650.11,2018-11-07
寰宇风情,寰宇风情,9157562.27,2018-11-07
奇幻九州,奇幻九州,9115923.00,2018-11-07
翔龙万里行,翔龙万里行,6223088.89,2018-11-07
美华之旅,美华之旅,6150267.20,2018-11-07
领先旅游,领先旅游,6118103.20,2018-11-07
朋乐假期,朋乐假期,5266645.47,2018-11-07
全景旅游,全景旅游,33940343.91,2018-11-08
优耐德,优耐德,27344036.62,2018-11-08
九州风行,九州风行,13781195.63,2018-11-08
五洲行,五洲行,11316650.11,2018-11-08
寰宇风情,寰宇风情,9211763.87,2018-11-08
奇幻九州,奇幻九州,9115923.00,2018-11-08
翔龙万里行,翔龙万里行,6240113.69,2018-11-08
美华之旅,美华之旅,6150267.20,2018-11-08
领先旅游,领先旅游,6118103.20,2018-11-08
朋乐假期,朋乐假期,5274029.47,2018-11-08
全景旅游,全景旅游,33977281.91,2018-11-09
优耐德,优耐德,27377938.70,2018-11-09
九州风行,九州风行,13781195.63,2018-11-09
五洲行,五洲行,11316650.11,2018-11-09
寰宇风情,寰宇风情,9278298.67,2018-11-09
奇幻九州,奇幻九州,9115923.00,2018-11-09
翔龙万里行,翔龙万里行,6240113.69,2018-11-09
美华之旅,美华之旅,6150267.20,2018-11-09
领先旅游,领先旅游,6118103.20,2018-11-09
朋乐假期,朋乐假期,5274029.47,2018-11-09
全景旅游,全景旅游,34012491.91,2018-11-10
优耐德,优耐德,27433587.76,2018-11-10
九州风行,九州风行,13781195.63,2018-11-10
五洲行,五洲行,11316650.11,2018-11-10
寰宇风情,寰宇风情,9278298.67,2018-11-10
奇幻九州,奇幻九州,9115923.00,2018-11-10
翔龙万里行,翔龙万里行,6240113.69,2018-11-10
美华之旅,美华之旅,6150267.20,2018-11-10
领先旅游,领先旅游,6118103.20,2018-11-10
朋乐假期,朋乐假期,5277849.47,2018-11-10
全景旅游,全景旅游,34092530.95,2018-11-11
优耐德,优耐德,27447817.36,2018-11-11
九州风行,九州风行,13781195.63,2018-11-11
五洲行,五洲行,11517687.77,2018-11-11
寰宇风情,寰宇风情,9301165.27,2018-11-11
奇幻九州,奇幻九州,9115923.00,2018-11-11
翔龙万里行,翔龙万里行,6254267.10,2018-11-11
美华之旅,美华之旅,6240849.20,2018-11-11
领先旅游,领先旅游,6145821.20,2018-11-11
朋乐假期,朋乐假期,5296656.47,2018-11-11
全景旅游,全景旅游,34148579.95,2018-11-12
优耐德,优耐德,27466330.46,2018-11-12
九州风行,九州风行,13823944.68,2018-11-12
五洲行,五洲行,11517687.77,2018-11-12
寰宇风情,寰宇风情,9301165.27,2018-11-12
奇幻九州,奇幻九州,9115923.00,2018-11-12
翔龙万里行,翔龙万里行,6281369.30,2018-11-12
美华之旅,美华之旅,6240849.20,2018-11-12
领先旅游,领先旅游,6145821.20,2018-11-12
朋乐假期,朋乐假期,5305921.47,2018-11-12
全景旅游,全景旅游,34214273.95,2018-11-13
优耐德,优耐德,27490360.06,2018-11-13
九州风行,九州风行,13823944.68,2018-11-13
五洲行,五洲行,11517687.77,2018-11-13
寰宇风情,寰宇风情,9316801.67,2018-11-13
奇幻九州,奇幻九州,9115923.00,2018-11-13
翔龙万里行,翔龙万里行,6281369.30,2018-11-13
美华之旅,美华之旅,6240849.20,2018-11-13
领先旅游,领先旅游,6145821.20,2018-11-13
朋乐假期,朋乐假期,5346030.47,2018-11-13
全景旅游,全景旅游,34327001.97,2018-11-14
优耐德,优耐德,27593878.66,2018-11-14
九州风行,九州风行,13861753.69,2018-11-14
五洲行,五洲行,11555680.97,2018-11-14
寰宇风情,寰宇风情,9316801.67,2018-11-14
奇幻九州,奇幻九州,9115923.00,2018-11-14
翔龙万里行,翔龙万里行,6281369.30,2018-11-14
美华之旅,美华之旅,6240849.20,2018-11-14
领先旅游,领先旅游,6145821.20,2018-11-14
朋乐假期,朋乐假期,5346030.47,2018-11-14
全景旅游,全景旅游,34414917.97,2018-11-15
优耐德,优耐德,27675176.36,2018-11-15
九州风行,九州风行,13906680.81,2018-11-15
五洲行,五洲行,11555680.97,2018-11-15
寰宇风情,寰宇风情,9321016.67,2018-11-15
奇幻九州,奇幻九州,9115923.00,2018-11-15
翔龙万里行,翔龙万里行,6284654.31,2018-11-15
美华之旅,美华之旅,6240849.20,2018-11-15
领先旅游,领先旅游,6163046.20,2018-11-15
朋乐假期,朋乐假期,5360392.47,2018-11-15
全景旅游,全景旅游,34480769.02,2018-11-16
优耐德,优耐德,27956300.52,2018-11-16
九州风行,九州风行,13906680.81,2018-11-16
五洲行,五洲行,11555680.97,2018-11-16
寰宇风情,寰宇风情,9349301.31,2018-11-16
奇幻九州,奇幻九州,9115923.00,2018-11-16
翔龙万里行,翔龙万里行,6290433.32,2018-11-16
领先旅游,领先旅游,6251942.20,2018-11-16
美华之旅,美华之旅,6240849.20,2018-11-16
朋乐假期,朋乐假期,5368013.47,2018-11-16
全景旅游,全景旅游,34590429.02,2018-11-17
优耐德,优耐德,28282024.60,2018-11-17
九州风行,九州风行,13941618.90,2018-11-17
五洲行,五洲行,11555680.97,2018-11-17
寰宇风情,寰宇风情,9360189.71,2018-11-17
奇幻九州,奇幻九州,9115923.00,2018-11-17
翔龙万里行,翔龙万里行,6347196.28,2018-11-17
领先旅游,领先旅游,6251942.20,2018-11-17
美华之旅,美华之旅,6240849.20,2018-11-17
朋乐假期,朋乐假期,5374209.47,2018-11-17
全景旅游,全景旅游,34662603.02,2018-11-18
优耐德,优耐德,28320534.60,2018-11-18
九州风行,九州风行,13941618.90,2018-11-18
五洲行,五洲行,11565418.99,2018-11-18
寰宇风情,寰宇风情,9364289.71,2018-11-18
奇幻九州,奇幻九州,9115923.00,2018-11-18
翔龙万里行,翔龙万里行,6347196.28,2018-11-18
领先旅游,领先旅游,6251942.20,2018-11-18
美华之旅,美华之旅,6240849.20,2018-11-18
朋乐假期,朋乐假期,5374209.47,2018-11-18
全景旅游,全景旅游,34740555.02,2018-11-19
优耐德,优耐德,28429091.60,2018-11-19
九州风行,九州风行,13972796.97,2018-11-19
五洲行,五洲行,11585807.02,2018-11-19
寰宇风情,寰宇风情,9364289.71,2018-11-19
奇幻九州,奇幻九州,9115923.00,2018-11-19
翔龙万里行,翔龙万里行,6409851.28,2018-11-19
领先旅游,领先旅游,6251942.20,2018-11-19
美华之旅,美华之旅,6240849.20,2018-11-19
朋乐假期,朋乐假期,5380999.47,2018-11-19
全景旅游,全景旅游,34972325.57,2018-11-20
优耐德,优耐德,28477611.64,2018-11-20
九州风行,九州风行,13972796.97,2018-11-20
五洲行,五洲行,11600457.02,2018-11-20
寰宇风情,寰宇风情,9401964.21,2018-11-20
奇幻九州,奇幻九州,9115923.00,2018-11-20
领先旅游,领先旅游,6478265.20,2018-11-20
翔龙万里行,翔龙万里行,6409851.28,2018-11-20
美华之旅,美华之旅,6240849.20,2018-11-20
朋乐假期,朋乐假期,5403724.98,2018-11-20
全景旅游,全景旅游,34976323.57,2018-11-21
优耐德,优耐德,28669946.92,2018-11-21
九州风行,九州风行,14003286.95,2018-11-21
五洲行,五洲行,11627339.84,2018-11-21
寰宇风情,寰宇风情,9419311.22,2018-11-21
奇幻九州,奇幻九州,9115923.00,2018-11-21
领先旅游,领先旅游,6478265.20,2018-11-21
翔龙万里行,翔龙万里行,6419551.68,2018-11-21
美华之旅,美华之旅,6240849.20,2018-11-21
朋乐假期,朋乐假期,5405139.98,2018-11-21
全景旅游,全景旅游,35016780.57,2018-11-22
优耐德,优耐德,28722893.36,2018-11-22
九州风行,九州风行,14011004.97,2018-11-22
五洲行,五洲行,11627339.84,2018-11-22
寰宇风情,寰宇风情,9419311.22,2018-11-22
奇幻九州,奇幻九州,9115923.00,2018-11-22
领先旅游,领先旅游,6478265.20,2018-11-22
翔龙万里行,翔龙万里行,6440276.30,2018-11-22
美华之旅,美华之旅,6240849.20,2018-11-22
朋乐假期,朋乐假期,5488832.98,2018-11-22
全景旅游,全景旅游,35023517.57,2018-11-23
优耐德,优耐德,28809685.36,2018-11-23
九州风行,九州风行,14011004.97,2018-11-23
五洲行,五洲行,11647433.25,2018-11-23
寰宇风情,寰宇风情,9453559.62,2018-11-23
奇幻九州,奇幻九州,9115923.00,2018-11-23
领先旅游,领先旅游,6478265.20,2018-11-23
翔龙万里行,翔龙万里行,6470563.90,2018-11-23
美华之旅,美华之旅,6266387.22,2018-11-23
朋乐假期,朋乐假期,5497503.98,2018-11-23
全景旅游,全景旅游,35111151.57,2018-11-24
优耐德,优耐德,28875037.40,2018-11-24
九州风行,九州风行,14011004.97,2018-11-24
五洲行,五洲行,11678121.25,2018-11-24
寰宇风情,寰宇风情,9464934.62,2018-11-24
奇幻九州,奇幻九州,9115923.00,2018-11-24
领先旅游,领先旅游,6478265.20,2018-11-24
翔龙万里行,翔龙万里行,6470563.90,2018-11-24
美华之旅,美华之旅,6266387.22,2018-11-24
朋乐假期,朋乐假期,5501541.98,2018-11-24
全景旅游,全景旅游,35310831.60,2018-11-25
优耐德,优耐德,28950911.78,2018-11-25
九州风行,九州风行,14011004.97,2018-11-25
五洲行,五洲行,11682000.26,2018-11-25
寰宇风情,寰宇风情,9469248.62,2018-11-25
奇幻九州,奇幻九州,9115923.00,2018-11-25
翔龙万里行,翔龙万里行,6486559.10,2018-11-25
领先旅游,领先旅游,6478265.20,2018-11-25
美华之旅,美华之旅,6266387.22,2018-11-25
朋乐假期,朋乐假期,5507429.98,2018-11-25
全景旅游,全景旅游,35469018.60,2018-11-26
优耐德,优耐德,28983731.78,2018-11-26
九州风行,九州风行,14106044.97,2018-11-26
五洲行,五洲行,11682000.26,2018-11-26
寰宇风情,寰宇风情,9506894.66,2018-11-26
奇幻九州,奇幻九州,9115923.00,2018-11-26
翔龙万里行,翔龙万里行,6486559.10,2018-11-26
领先旅游,领先旅游,6478265.20,2018-11-26
美华之旅,美华之旅,6266387.22,2018-11-26
朋乐假期,朋乐假期,5575674.98,2018-11-26
全景旅游,全景旅游,35546678.60,2018-11-27
优耐德,优耐德,28983731.78,2018-11-27
九州风行,九州风行,14164844.04,2018-11-27
五洲行,五洲行,11699619.86,2018-11-27
寰宇风情,寰宇风情,9510060.68,2018-11-27
奇幻九州,奇幻九州,9115923.00,2018-11-27
翔龙万里行,翔龙万里行,6489961.12,2018-11-27
领先旅游,领先旅游,6478265.20,2018-11-27
美华之旅,美华之旅,6266387.22,2018-11-27
朋乐假期,朋乐假期,5575674.98,2018-11-27
全景旅游,全景旅游,35655206.60,2018-11-28
优耐德,优耐德,29241852.28,2018-11-28
九州风行,九州风行,14205670.10,2018-11-28
五洲行,五洲行,11713713.88,2018-11-28
寰宇风情,寰宇风情,9533688.08,2018-11-28
奇幻九州,奇幻九州,9115923.00,2018-11-28
翔龙万里行,翔龙万里行,6498909.12,2018-11-28
领先旅游,领先旅游,6478265.20,2018-11-28
美华之旅,美华之旅,6266387.22,2018-11-28
朋乐假期,朋乐假期,5660959.98,2018-11-28
全景旅游,全景旅游,35684900.60,2018-11-29
优耐德,优耐德,29334978.74,2018-11-29
九州风行,九州风行,14217247.13,2018-11-29
五洲行,五洲行,11722165.40,2018-11-29
寰宇风情,寰宇风情,9533688.08,2018-11-29
奇幻九州,奇幻九州,9115923.00,2018-11-29
翔龙万里行,翔龙万里行,6498909.12,2018-11-29
领先旅游,领先旅游,6478265.20,2018-11-29
