name,type,value,date
恒信西部,恒信西部,2368855.50,2018-12-13
巨仁旅游,巨仁旅游,2215877.50,2018-12-13
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-13
阿里郎,阿里郎,1510398.50,2018-12-13
金龙假期,金龙假期,1241265.22,2018-12-13
金旅假期,金旅假期,1237298.00,2018-12-13
山海边,山海边,13354625.82,2018-12-14
众合全游,众合全游,3038012.03,2018-12-14
天下荟,天下荟,2894786.70,2018-12-14
西部T27,西部T27,2596997.95,2018-12-14
恒信西部,恒信西部,2368855.50,2018-12-14
巨仁旅游,巨仁旅游,2223059.50,2018-12-14
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-14
阿里郎,阿里郎,1510398.50,2018-12-14
金旅假期,金旅假期,1246442.00,2018-12-14
金龙假期,金龙假期,1241265.22,2018-12-14
山海边,山海边,13364553.82,2018-12-15
众合全游,众合全游,3047320.03,2018-12-15
天下荟,天下荟,2898010.70,2018-12-15
西部T27,西部T27,2596997.95,2018-12-15
恒信西部,恒信西部,2368855.50,2018-12-15
巨仁旅游,巨仁旅游,2223059.50,2018-12-15
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-15
阿里郎,阿里郎,1510398.50,2018-12-15
金旅假期,金旅假期,1246442.00,2018-12-15
金龙假期,金龙假期,1241265.22,2018-12-15
山海边,山海边,13402401.82,2018-12-16
众合全游,众合全游,3087496.03,2018-12-16
天下荟,天下荟,2898010.70,2018-12-16
西部T27,西部T27,2596997.95,2018-12-16
恒信西部,恒信西部,2368855.50,2018-12-16
巨仁旅游,巨仁旅游,2223059.50,2018-12-16
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-16
阿里郎,阿里郎,1510398.50,2018-12-16
金旅假期,金旅假期,1246442.00,2018-12-16
金龙假期,金龙假期,1241265.22,2018-12-16
山海边,山海边,13410276.82,2018-12-17
众合全游,众合全游,3089228.03,2018-12-17
天下荟,天下荟,2898010.70,2018-12-17
西部T27,西部T27,2596997.95,2018-12-17
恒信西部,恒信西部,2368855.50,2018-12-17
巨仁旅游,巨仁旅游,2223059.50,2018-12-17
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-17
阿里郎,阿里郎,1510398.50,2018-12-17
金旅假期,金旅假期,1300150.00,2018-12-17
金龙假期,金龙假期,1241265.22,2018-12-17
山海边,山海边,13441262.82,2018-12-18
众合全游,众合全游,3089228.03,2018-12-18
天下荟,天下荟,2901922.70,2018-12-18
西部T27,西部T27,2617142.05,2018-12-18
恒信西部,恒信西部,2368855.50,2018-12-18
巨仁旅游,巨仁旅游,2223059.50,2018-12-18
芙蓉之旅,芙蓉之旅,1586213.00,2018-12-18
阿里郎,阿里郎,1510398.50,2018-12-18
金旅假期,金旅假期,1307608.00,2018-12-18
金龙假期,金龙假期,1241265.22,2018-12-18
山海边,山海边,13469692.82,2018-12-19
众合全游,众合全游,3091760.03,2018-12-19
天下荟,天下荟,2901922.70,2018-12-19
西部T27,西部T27,2617142.05,2018-12-19
恒信西部,恒信西部,2368855.50,2018-12-19
巨仁旅游,巨仁旅游,2223059.50,2018-12-19
芙蓉之旅,芙蓉之旅,1622449.00,2018-12-19
阿里郎,阿里郎,1510398.50,2018-12-19
金旅假期,金旅假期,1320520.00,2018-12-19
金龙假期,金龙假期,1241265.22,2018-12-19
山海边,山海边,13483609.82,2018-12-20
众合全游,众合全游,3110899.03,2018-12-20
天下荟,天下荟,2903134.70,2018-12-20
西部T27,西部T27,2617142.05,2018-12-20
恒信西部,恒信西部,2368855.50,2018-12-20
巨仁旅游,巨仁旅游,2223059.50,2018-12-20
芙蓉之旅,芙蓉之旅,1622449.00,2018-12-20
阿里郎,阿里郎,1510398.50,2018-12-20
金旅假期,金旅假期,1326304.00,2018-12-20
金龙假期,金龙假期,1241265.22,2018-12-20
山海边,山海边,13514966.82,2018-12-21
众合全游,众合全游,3146830.03,2018-12-21
天下荟,天下荟,2909946.70,2018-12-21
西部T27,西部T27,2617142.05,2018-12-21
恒信西部,恒信西部,2368855.50,2018-12-21
巨仁旅游,巨仁旅游,2223059.50,2018-12-21
芙蓉之旅,芙蓉之旅,1627101.00,2018-12-21
阿里郎,阿里郎,1510398.50,2018-12-21
金旅假期,金旅假期,1326304.00,2018-12-21
金龙假期,金龙假期,1241265.22,2018-12-21
山海边,山海边,13528730.82,2018-12-22
众合全游,众合全游,3146830.03,2018-12-22
天下荟,天下荟,2919976.70,2018-12-22
西部T27,西部T27,2617142.05,2018-12-22
恒信西部,恒信西部,2368855.50,2018-12-22
巨仁旅游,巨仁旅游,2223059.50,2018-12-22
芙蓉之旅,芙蓉之旅,1635521.00,2018-12-22
阿里郎,阿里郎,1519748.50,2018-12-22
金旅假期,金旅假期,1326304.00,2018-12-22
金龙假期,金龙假期,1241265.22,2018-12-22
山海边,山海边,13532265.82,2018-12-23
众合全游,众合全游,3155968.03,2018-12-23
天下荟,天下荟,2919976.70,2018-12-23
西部T27,西部T27,2617142.05,2018-12-23
恒信西部,恒信西部,2368855.50,2018-12-23
巨仁旅游,巨仁旅游,2223059.50,2018-12-23
芙蓉之旅,芙蓉之旅,1635521.00,2018-12-23
阿里郎,阿里郎,1519748.50,2018-12-23
金旅假期,金旅假期,1326304.00,2018-12-23
金龙假期,金龙假期,1241265.22,2018-12-23
山海边,山海边,13571681.82,2018-12-24
众合全游,众合全游,3155968.03,2018-12-24
天下荟,天下荟,2919976.70,2018-12-24
西部T27,西部T27,2617142.05,2018-12-24
恒信西部,恒信西部,2368855.50,2018-12-24
巨仁旅游,巨仁旅游,2223059.50,2018-12-24
芙蓉之旅,芙蓉之旅,1638393.00,2018-12-24
阿里郎,阿里郎,1519748.50,2018-12-24
金旅假期,金旅假期,1329434.00,2018-12-24
金龙假期,金龙假期,1241265.22,2018-12-24
山海边,山海边,13592117.82,2018-12-25
众合全游,众合全游,3155968.03,2018-12-25
天下荟,天下荟,2919976.70,2018-12-25
西部T27,西部T27,2617142.05,2018-12-25
恒信西部,恒信西部,2368855.50,2018-12-25
巨仁旅游,巨仁旅游,2223059.50,2018-12-25
芙蓉之旅,芙蓉之旅,1638393.00,2018-12-25
阿里郎,阿里郎,1519748.50,2018-12-25
金旅假期,金旅假期,1329434.00,2018-12-25
金龙假期,金龙假期,1241265.22,2018-12-25
山海边,山海边,13606975.82,2018-12-26
众合全游,众合全游,3155968.03,2018-12-26
天下荟,天下荟,2919976.70,2018-12-26
西部T27,西部T27,2617142.05,2018-12-26
恒信西部,恒信西部,2368855.50,2018-12-26
巨仁旅游,巨仁旅游,2223059.50,2018-12-26
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-26
阿里郎,阿里郎,1519748.50,2018-12-26
金旅假期,金旅假期,1335066.00,2018-12-26
金龙假期,金龙假期,1241265.22,2018-12-26
山海边,山海边,13606975.82,2018-12-27
众合全游,众合全游,3377218.03,2018-12-27
天下荟,天下荟,2929406.70,2018-12-27
西部T27,西部T27,2626150.09,2018-12-27
恒信西部,恒信西部,2368855.50,2018-12-27
巨仁旅游,巨仁旅游,2223059.50,2018-12-27
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-27
阿里郎,阿里郎,1519748.50,2018-12-27
金旅假期,金旅假期,1335066.00,2018-12-27
金龙假期,金龙假期,1241265.22,2018-12-27
山海边,山海边,13612225.82,2018-12-28
众合全游,众合全游,3377218.03,2018-12-28
天下荟,天下荟,2933458.70,2018-12-28
西部T27,西部T27,2626150.09,2018-12-28
恒信西部,恒信西部,2368855.50,2018-12-28
巨仁旅游,巨仁旅游,2223059.50,2018-12-28
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-28
阿里郎,阿里郎,1519748.50,2018-12-28
金旅假期,金旅假期,1335066.00,2018-12-28
金龙假期,金龙假期,1241265.22,2018-12-28
山海边,山海边,13716561.82,2018-12-29
众合全游,众合全游,3377218.03,2018-12-29
天下荟,天下荟,3009434.70,2018-12-29
西部T27,西部T27,2629384.15,2018-12-29
恒信西部,恒信西部,2368855.50,2018-12-29
巨仁旅游,巨仁旅游,2223059.50,2018-12-29
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-29
阿里郎,阿里郎,1523952.50,2018-12-29
金旅假期,金旅假期,1335066.00,2018-12-29
金龙假期,金龙假期,1241265.22,2018-12-29
山海边,山海边,13720787.82,2018-12-30
众合全游,众合全游,3387214.03,2018-12-30
天下荟,天下荟,3009434.70,2018-12-30
西部T27,西部T27,2629384.15,2018-12-30
恒信西部,恒信西部,2368855.50,2018-12-30
巨仁旅游,巨仁旅游,2223059.50,2018-12-30
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-30
阿里郎,阿里郎,1523952.50,2018-12-30
金旅假期,金旅假期,1337958.00,2018-12-30
金龙假期,金龙假期,1241265.22,2018-12-30
山海边,山海边,13724527.82,2018-12-31
众合全游,众合全游,3392922.03,2018-12-31
天下荟,天下荟,3009434.70,2018-12-31
西部T27,西部T27,2629384.15,2018-12-31
恒信西部,恒信西部,2368855.50,2018-12-31
巨仁旅游,巨仁旅游,2223059.50,2018-12-31
芙蓉之旅,芙蓉之旅,1650297.00,2018-12-31
阿里郎,阿里郎,1523952.50,2018-12-31
金旅假期,金旅假期,1337958.00,2018-12-31
金龙假期,金龙假期,1241265.22,2018-12-31
